,site_name,lat,long,predator_min_length,predator_max_length,length_units,length_measure,predator_stage,type_of_fish,sample_size,start_date,end_date,habitat,microhabitat,measurement_type,measurement_units,author,year,journal,citation,table_figure,notes,prey_taxon,measurement,sampling_interval,predator_average_length,frequency
2845,"Upper Tocantins River, Brazil",13°34's,48°06'W,8.5,23.5,cm,standard,NA,Leporinus friderici,78,2/1/1996,4/30/1998,River,NA,relative volume,percent,Míriam Pilz Albrecht & Érica Pellegrini Caramaschi,2003,Studies on neotropical fauna and environment,"Albrecht, M. P., & Caramaschi, É. P. (2003). Feeding ecology of Leporinus friderici (Teleostei; Anostomidae) in the upper Tocantins River, Central Brazil, before and after installation of a hydroelectric plant. Studies on Neotropical Fauna and Environment, 38(1), 33-40.",tbl 1,NA,coleoptera_larvae,0.032,NA,17.7,bimonthly
2846,"Upper Tocantins River, Brazil",13°34's,48°06'W,8.5,23.5,cm,standard,NA,Leporinus friderici,150,2/1/1996,4/30/1998,River,NA,relative volume,percent,Míriam Pilz Albrecht & Érica Pellegrini Caramaschi,2003,Studies on neotropical fauna and environment,"Albrecht, M. P., & Caramaschi, É. P. (2003). Feeding ecology of Leporinus friderici (Teleostei; Anostomidae) in the upper Tocantins River, Central Brazil, before and after installation of a hydroelectric plant. Studies on Neotropical Fauna and Environment, 38(1), 33-40.",tbl 1,NA,coleoptera_larvae,0.046,NA,17.7,bimonthly
2847,"Upper Tocantins River, Brazil",13°34's,48°06'W,8.5,23.5,cm,standard,NA,Leporinus friderici,112,2/1/1996,4/30/1998,River,NA,relative volume,percent,Míriam Pilz Albrecht & Érica Pellegrini Caramaschi,2003,Studies on neotropical fauna and environment,"Albrecht, M. P., & Caramaschi, É. P. (2003). Feeding ecology of Leporinus friderici (Teleostei; Anostomidae) in the upper Tocantins River, Central Brazil, before and after installation of a hydroelectric plant. Studies on Neotropical Fauna and Environment, 38(1), 33-40.",tbl 1,NA,coleoptera_larvae,0.04,NA,17.7,bimonthly
2848,"Upper Tocantins River, Brazil",13°34's,48°06'W,8.5,23.5,cm,standard,NA,Leporinus friderici,24,2/1/1996,4/30/1998,River,NA,relative volume,percent,Míriam Pilz Albrecht & Érica Pellegrini Caramaschi,2003,Studies on neotropical fauna and environment,"Albrecht, M. P., & Caramaschi, É. P. (2003). Feeding ecology of Leporinus friderici (Teleostei; Anostomidae) in the upper Tocantins River, Central Brazil, before and after installation of a hydroelectric plant. Studies on Neotropical Fauna and Environment, 38(1), 33-40.",tbl 1,NA,lepidoptera_larvae,0.172,NA,17.7,bimonthly
2849,"Upper Tocantins River, Brazil",13°34's,48°06'W,8.5,23.5,cm,standard,NA,Leporinus friderici,22,2/1/1996,4/30/1998,River,NA,relative volume,percent,Míriam Pilz Albrecht & Érica Pellegrini Caramaschi,2003,Studies on neotropical fauna and environment,"Albrecht, M. P., & Caramaschi, É. P. (2003). Feeding ecology of Leporinus friderici (Teleostei; Anostomidae) in the upper Tocantins River, Central Brazil, before and after installation of a hydroelectric plant. Studies on Neotropical Fauna and Environment, 38(1), 33-40.",tbl 1,NA,lepidoptera_larvae,-,NA,17.7,bimonthly
2850,"Upper Tocantins River, Brazil",13°34's,48°06'W,8.5,23.5,cm,standard,NA,Leporinus friderici,78,2/1/1996,4/30/1998,River,NA,relative volume,percent,Míriam Pilz Albrecht & Érica Pellegrini Caramaschi,2003,Studies on neotropical fauna and environment,"Albrecht, M. P., & Caramaschi, É. P. (2003). Feeding ecology of Leporinus friderici (Teleostei; Anostomidae) in the upper Tocantins River, Central Brazil, before and after installation of a hydroelectric plant. Studies on Neotropical Fauna and Environment, 38(1), 33-40.",tbl 1,NA,lepidoptera_larvae,0.221,NA,17.7,bimonthly
2851,"Upper Tocantins River, Brazil",13°34's,48°06'W,8.5,23.5,cm,standard,NA,Leporinus friderici,150,2/1/1996,4/30/1998,River,NA,relative volume,percent,Míriam Pilz Albrecht & Érica Pellegrini Caramaschi,2003,Studies on neotropical fauna and environment,"Albrecht, M. P., & Caramaschi, É. P. (2003). Feeding ecology of Leporinus friderici (Teleostei; Anostomidae) in the upper Tocantins River, Central Brazil, before and after installation of a hydroelectric plant. Studies on Neotropical Fauna and Environment, 38(1), 33-40.",tbl 1,NA,lepidoptera_larvae,0.241,NA,17.7,bimonthly
2852,"Upper Tocantins River, Brazil",13°34's,48°06'W,8.5,23.5,cm,standard,NA,Leporinus friderici,112,2/1/1996,4/30/1998,River,NA,relative volume,percent,Míriam Pilz Albrecht & Érica Pellegrini Caramaschi,2003,Studies on neotropical fauna and environment,"Albrecht, M. P., & Caramaschi, É. P. (2003). Feeding ecology of Leporinus friderici (Teleostei; Anostomidae) in the upper Tocantins River, Central Brazil, before and after installation of a hydroelectric plant. Studies on Neotropical Fauna and Environment, 38(1), 33-40.",tbl 1,NA,lepidoptera_larvae,0.176,NA,17.7,bimonthly
2853,"Upper Tocantins River, Brazil",13°34's,48°06'W,8.5,23.5,cm,standard,NA,Leporinus friderici,24,2/1/1996,4/30/1998,River,NA,relative volume,percent,Míriam Pilz Albrecht & Érica Pellegrini Caramaschi,2003,Studies on neotropical fauna and environment,"Albrecht, M. P., & Caramaschi, É. P. (2003). Feeding ecology of Leporinus friderici (Teleostei; Anostomidae) in the upper Tocantins River, Central Brazil, before and after installation of a hydroelectric plant. Studies on Neotropical Fauna and Environment, 38(1), 33-40.",tbl 1,NA,trichoptera_nonadult,-,NA,17.7,bimonthly
2854,"Upper Tocantins River, Brazil",13°34's,48°06'W,8.5,23.5,cm,standard,NA,Leporinus friderici,22,2/1/1996,4/30/1998,River,NA,relative volume,percent,Míriam Pilz Albrecht & Érica Pellegrini Caramaschi,2003,Studies on neotropical fauna and environment,"Albrecht, M. P., & Caramaschi, É. P. (2003). Feeding ecology of Leporinus friderici (Teleostei; Anostomidae) in the upper Tocantins River, Central Brazil, before and after installation of a hydroelectric plant. Studies on Neotropical Fauna and Environment, 38(1), 33-40.",tbl 1,NA,trichoptera_nonadult,2.30E-02,NA,17.7,bimonthly
2855,"Upper Tocantins River, Brazil",13°34's,48°06'W,8.5,23.5,cm,standard,NA,Leporinus friderici,78,2/1/1996,4/30/1998,River,NA,relative volume,percent,Míriam Pilz Albrecht & Érica Pellegrini Caramaschi,2003,Studies on neotropical fauna and environment,"Albrecht, M. P., & Caramaschi, É. P. (2003). Feeding ecology of Leporinus friderici (Teleostei; Anostomidae) in the upper Tocantins River, Central Brazil, before and after installation of a hydroelectric plant. Studies on Neotropical Fauna and Environment, 38(1), 33-40.",tbl 1,NA,trichoptera_nonadult,-,NA,17.7,bimonthly
2856,"Upper Tocantins River, Brazil",13°34's,48°06'W,8.5,23.5,cm,standard,NA,Leporinus friderici,150,2/1/1996,4/30/1998,River,NA,relative volume,percent,Míriam Pilz Albrecht & Érica Pellegrini Caramaschi,2003,Studies on neotropical fauna and environment,"Albrecht, M. P., & Caramaschi, É. P. (2003). Feeding ecology of Leporinus friderici (Teleostei; Anostomidae) in the upper Tocantins River, Central Brazil, before and after installation of a hydroelectric plant. Studies on Neotropical Fauna and Environment, 38(1), 33-40.",tbl 1,NA,trichoptera_nonadult,6.307,NA,17.7,bimonthly
2857,"Upper Tocantins River, Brazil",13°34's,48°06'W,8.5,23.5,cm,standard,NA,Leporinus friderici,112,2/1/1996,4/30/1998,River,NA,relative volume,percent,Míriam Pilz Albrecht & Érica Pellegrini Caramaschi,2003,Studies on neotropical fauna and environment,"Albrecht, M. P., & Caramaschi, É. P. (2003). Feeding ecology of Leporinus friderici (Teleostei; Anostomidae) in the upper Tocantins River, Central Brazil, before and after installation of a hydroelectric plant. Studies on Neotropical Fauna and Environment, 38(1), 33-40.",tbl 1,NA,trichoptera_nonadult,4.76,NA,17.7,bimonthly
2858,"Upper Tocantins River, Brazil",13°34's,48°06'W,8.5,23.5,cm,standard,NA,Leporinus friderici,24,2/1/1996,4/30/1998,River,NA,relative volume,percent,Míriam Pilz Albrecht & Érica Pellegrini Caramaschi,2003,Studies on neotropical fauna and environment,"Albrecht, M. P., & Caramaschi, É. P. (2003). Feeding ecology of Leporinus friderici (Teleostei; Anostomidae) in the upper Tocantins River, Central Brazil, before and after installation of a hydroelectric plant. Studies on Neotropical Fauna and Environment, 38(1), 33-40.",tbl 1,NA,ephemeroptera_nymphs,0.016,NA,17.7,bimonthly
2859,"Upper Tocantins River, Brazil",13°34's,48°06'W,8.5,23.5,cm,standard,NA,Leporinus friderici,22,2/1/1996,4/30/1998,River,NA,relative volume,percent,Míriam Pilz Albrecht & Érica Pellegrini Caramaschi,2003,Studies on neotropical fauna and environment,"Albrecht, M. P., & Caramaschi, É. P. (2003). Feeding ecology of Leporinus friderici (Teleostei; Anostomidae) in the upper Tocantins River, Central Brazil, before and after installation of a hydroelectric plant. Studies on Neotropical Fauna and Environment, 38(1), 33-40.",tbl 1,NA,ephemeroptera_nymphs,0.206,NA,17.7,bimonthly
2860,"Upper Tocantins River, Brazil",13°34's,48°06'W,8.5,23.5,cm,standard,NA,Leporinus friderici,78,2/1/1996,4/30/1998,River,NA,relative volume,percent,Míriam Pilz Albrecht & Érica Pellegrini Caramaschi,2003,Studies on neotropical fauna and environment,"Albrecht, M. P., & Caramaschi, É. P. (2003). Feeding ecology of Leporinus friderici (Teleostei; Anostomidae) in the upper Tocantins River, Central Brazil, before and after installation of a hydroelectric plant. Studies on Neotropical Fauna and Environment, 38(1), 33-40.",tbl 1,NA,ephemeroptera_nymphs,0.036,NA,17.7,bimonthly
2861,"Upper Tocantins River, Brazil",13°34's,48°06'W,8.5,23.5,cm,standard,NA,Leporinus friderici,150,2/1/1996,4/30/1998,River,NA,relative volume,percent,Míriam Pilz Albrecht & Érica Pellegrini Caramaschi,2003,Studies on neotropical fauna and environment,"Albrecht, M. P., & Caramaschi, É. P. (2003). Feeding ecology of Leporinus friderici (Teleostei; Anostomidae) in the upper Tocantins River, Central Brazil, before and after installation of a hydroelectric plant. Studies on Neotropical Fauna and Environment, 38(1), 33-40.",tbl 1,NA,ephemeroptera_nymphs,0.336,NA,17.7,bimonthly
2862,"Upper Tocantins River, Brazil",13°34's,48°06'W,8.5,23.5,cm,standard,NA,Leporinus friderici,112,2/1/1996,4/30/1998,River,NA,relative volume,percent,Míriam Pilz Albrecht & Érica Pellegrini Caramaschi,2003,Studies on neotropical fauna and environment,"Albrecht, M. P., & Caramaschi, É. P. (2003). Feeding ecology of Leporinus friderici (Teleostei; Anostomidae) in the upper Tocantins River, Central Brazil, before and after installation of a hydroelectric plant. Studies on Neotropical Fauna and Environment, 38(1), 33-40.",tbl 1,NA,ephemeroptera_nymphs,0.236,NA,17.7,bimonthly
2863,"Upper Tocantins River, Brazil",13°34's,48°06'W,8.5,23.5,cm,standard,NA,Leporinus friderici,24,2/1/1996,4/30/1998,River,NA,relative volume,percent,Míriam Pilz Albrecht & Érica Pellegrini Caramaschi,2003,Studies on neotropical fauna and environment,"Albrecht, M. P., & Caramaschi, É. P. (2003). Feeding ecology of Leporinus friderici (Teleostei; Anostomidae) in the upper Tocantins River, Central Brazil, before and after installation of a hydroelectric plant. Studies on Neotropical Fauna and Environment, 38(1), 33-40.",tbl 1,NA,odonata_nymphs,-,NA,17.7,bimonthly
2864,"Upper Tocantins River, Brazil",13°34's,48°06'W,8.5,23.5,cm,standard,NA,Leporinus friderici,22,2/1/1996,4/30/1998,River,NA,relative volume,percent,Míriam Pilz Albrecht & Érica Pellegrini Caramaschi,2003,Studies on neotropical fauna and environment,"Albrecht, M. P., & Caramaschi, É. P. (2003). Feeding ecology of Leporinus friderici (Teleostei; Anostomidae) in the upper Tocantins River, Central Brazil, before and after installation of a hydroelectric plant. Studies on Neotropical Fauna and Environment, 38(1), 33-40.",tbl 1,NA,odonata_nymphs,-,NA,17.7,bimonthly
2865,"Upper Tocantins River, Brazil",13°34's,48°06'W,8.5,23.5,cm,standard,NA,Leporinus friderici,78,2/1/1996,4/30/1998,River,NA,relative volume,percent,Míriam Pilz Albrecht & Érica Pellegrini Caramaschi,2003,Studies on neotropical fauna and environment,"Albrecht, M. P., & Caramaschi, É. P. (2003). Feeding ecology of Leporinus friderici (Teleostei; Anostomidae) in the upper Tocantins River, Central Brazil, before and after installation of a hydroelectric plant. Studies on Neotropical Fauna and Environment, 38(1), 33-40.",tbl 1,NA,odonata_nymphs,7.40E-02,NA,17.7,bimonthly
2866,"Upper Tocantins River, Brazil",13°34's,48°06'W,8.5,23.5,cm,standard,NA,Leporinus friderici,150,2/1/1996,4/30/1998,River,NA,relative volume,percent,Míriam Pilz Albrecht & Érica Pellegrini Caramaschi,2003,Studies on neotropical fauna and environment,"Albrecht, M. P., & Caramaschi, É. P. (2003). Feeding ecology of Leporinus friderici (Teleostei; Anostomidae) in the upper Tocantins River, Central Brazil, before and after installation of a hydroelectric plant. Studies on Neotropical Fauna and Environment, 38(1), 33-40.",tbl 1,NA,odonata_nymphs,0.842,NA,17.7,bimonthly
2867,"Upper Tocantins River, Brazil",13°34's,48°06'W,8.5,23.5,cm,standard,NA,Leporinus friderici,112,2/1/1996,4/30/1998,River,NA,relative volume,percent,Míriam Pilz Albrecht & Érica Pellegrini Caramaschi,2003,Studies on neotropical fauna and environment,"Albrecht, M. P., & Caramaschi, É. P. (2003). Feeding ecology of Leporinus friderici (Teleostei; Anostomidae) in the upper Tocantins River, Central Brazil, before and after installation of a hydroelectric plant. Studies on Neotropical Fauna and Environment, 38(1), 33-40.",tbl 1,NA,odonata_nymphs,1.897,NA,17.7,bimonthly
2868,"Upper Tocantins River, Brazil",13°34's,48°06'W,8.5,23.5,cm,standard,NA,Leporinus friderici,24,2/1/1996,4/30/1998,River,NA,relative volume,percent,Míriam Pilz Albrecht & Érica Pellegrini Caramaschi,2003,Studies on neotropical fauna and environment,"Albrecht, M. P., & Caramaschi, É. P. (2003). Feeding ecology of Leporinus friderici (Teleostei; Anostomidae) in the upper Tocantins River, Central Brazil, before and after installation of a hydroelectric plant. Studies on Neotropical Fauna and Environment, 38(1), 33-40.",tbl 1,NA,terrestrial_arthropoda,-,NA,17.7,bimonthly
2869,"Upper Tocantins River, Brazil",13°34's,48°06'W,8.5,23.5,cm,standard,NA,Leporinus friderici,22,2/1/1996,4/30/1998,River,NA,relative volume,percent,Míriam Pilz Albrecht & Érica Pellegrini Caramaschi,2003,Studies on neotropical fauna and environment,"Albrecht, M. P., & Caramaschi, É. P. (2003). Feeding ecology of Leporinus friderici (Teleostei; Anostomidae) in the upper Tocantins River, Central Brazil, before and after installation of a hydroelectric plant. Studies on Neotropical Fauna and Environment, 38(1), 33-40.",tbl 1,NA,terrestrial_arthropoda,-,NA,17.7,bimonthly
2870,"Upper Tocantins River, Brazil",13°34's,48°06'W,8.5,23.5,cm,standard,NA,Leporinus friderici,78,2/1/1996,4/30/1998,River,NA,relative volume,percent,Míriam Pilz Albrecht & Érica Pellegrini Caramaschi,2003,Studies on neotropical fauna and environment,"Albrecht, M. P., & Caramaschi, É. P. (2003). Feeding ecology of Leporinus friderici (Teleostei; Anostomidae) in the upper Tocantins River, Central Brazil, before and after installation of a hydroelectric plant. Studies on Neotropical Fauna and Environment, 38(1), 33-40.",tbl 1,NA,terrestrial_arthropoda,3.162,NA,17.7,bimonthly
2871,"Upper Tocantins River, Brazil",13°34's,48°06'W,8.5,23.5,cm,standard,NA,Leporinus friderici,150,2/1/1996,4/30/1998,River,NA,relative volume,percent,Míriam Pilz Albrecht & Érica Pellegrini Caramaschi,2003,Studies on neotropical fauna and environment,"Albrecht, M. P., & Caramaschi, É. P. (2003). Feeding ecology of Leporinus friderici (Teleostei; Anostomidae) in the upper Tocantins River, Central Brazil, before and after installation of a hydroelectric plant. Studies on Neotropical Fauna and Environment, 38(1), 33-40.",tbl 1,NA,terrestrial_arthropoda,4.60E-02,NA,17.7,bimonthly
2872,"Upper Tocantins River, Brazil",13°34's,48°06'W,8.5,23.5,cm,standard,NA,Leporinus friderici,112,2/1/1996,4/30/1998,River,NA,relative volume,percent,Míriam Pilz Albrecht & Érica Pellegrini Caramaschi,2003,Studies on neotropical fauna and environment,"Albrecht, M. P., & Caramaschi, É. P. (2003). Feeding ecology of Leporinus friderici (Teleostei; Anostomidae) in the upper Tocantins River, Central Brazil, before and after installation of a hydroelectric plant. Studies on Neotropical Fauna and Environment, 38(1), 33-40.",tbl 1,NA,terrestrial_arthropoda,0.167,NA,17.7,bimonthly
2873,"Upper Tocantins River, Brazil",13°34's,48°06'W,8.5,23.5,cm,standard,NA,Leporinus friderici,24,2/1/1996,4/30/1998,River,NA,relative volume,percent,Míriam Pilz Albrecht & Érica Pellegrini Caramaschi,2003,Studies on neotropical fauna and environment,"Albrecht, M. P., & Caramaschi, É. P. (2003). Feeding ecology of Leporinus friderici (Teleostei; Anostomidae) in the upper Tocantins River, Central Brazil, before and after installation of a hydroelectric plant. Studies on Neotropical Fauna and Environment, 38(1), 33-40.",tbl 1,NA,isoptera,0.825,NA,17.7,bimonthly
